DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	22	-0.139877	-0.136500	aq(0.3, aq(x[13], aq(1.0, add(x[5], aq(x[15], aq(mul(mul(mul(mul(mul(mul(mul(sub(aq(mul(aq(x[11], sub(add(x[19], x[23]), aq(aq(add(0.6, x[11]), 0.6), x[24]))), aq(0.0, aq(x[11], 0.7))), 0.5), aq(aq(sub(x[13], 0.8), x[17]), 0.9)), 0.2), 0.0), x[16]), x[18]), x[27]), 0.6), aq(add(sub(aq(sub(mul(mul(x[14], 0.3), add(add(0.9, 0.0), mul(x[16], mul(0.3, x[16])))), x[15]), x[16]), x[22]), 0.0), x[29])), sub(x[27], 0.9)))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	23	-0.141597	-0.137978	aq(0.3, aq(x[12], sub(1.0, aq(x[13], aq(x[0], mul(x[4], sub(aq(sub(mul(mul(0.5, x[4]), 0.9), x[13]), aq(mul(sub(mul(mul(mul(1.0, x[15]), x[12]), 0.9), sub(0.6, add(x[10], sub(x[23], 0.9)))), 0.7), aq(mul(0.6, aq(x[19], x[15])), aq(aq(x[27], x[20]), x[18])))), x[32])))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	24	-0.140553	-0.136947	aq(0.3, aq(aq(x[13], 0.6), mul(mul(aq(x[6], aq(mul(aq(add(sub(add(0.4, mul(x[6], 0.0)), x[14]), x[11]), sub(sub(x[7], aq(mul(mul(mul(0.5, mul(0.3, 0.6)), sub(sub(aq(x[13], mul(mul(1.0, aq(aq(aq(x[7], x[12]), add(mul(x[21], sub(sub(x[22], 0.1), mul(sub(x[19], x[14]), 0.9))), 0.9)), aq(0.6, x[22]))), x[19])), add(sub(add(x[11], x[20]), mul(x[27], aq(0.8, 0.5))), x[8])), mul(0.7, x[34]))), mul(x[27], add(0.2, x[42]))), x[29])), add(x[20], x[48]))), 0.0), x[2])), aq(x[16], 0.2)), x[45])))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	25	-0.137991	-0.136447	aq(0.3, sub(x[21], add(x[12], aq(mul(0.4, x[14]), mul(mul(0.3, aq(aq(0.0, mul(x[10], aq(0.4, aq(0.7, x[11])))), x[11])), x[18])))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	26	-0.139672	-0.136648	aq(0.3, aq(x[13], sub(1.0, sub(x[15], aq(x[19], mul(0.9, add(x[12], aq(mul(aq(0.5, mul(aq(0.0, add(add(add(aq(mul(add(x[8], mul(x[17], 1.0)), add(sub(0.7, x[15]), mul(x[19], x[13]))), aq(0.9, x[29])), x[5]), add(x[19], 0.0)), 0.6)), aq(0.3, 0.6))), mul(sub(sub(add(x[4], x[13]), aq(aq(x[12], mul(mul(x[10], add(x[14], 0.4)), mul(x[28], x[14]))), mul(x[17], mul(x[27], 0.0)))), x[31]), add(x[21], aq(x[49], 0.6)))), x[27]))))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	27	-0.142822	-0.138881	aq(0.3, aq(0.5, sub(x[24], aq(sub(x[12], add(0.2, x[21])), mul(sub(mul(x[2], add(aq(aq(0.2, mul(mul(x[9], 0.6), add(0.6, x[6]))), add(0.8, 0.0)), x[8])), mul(1.0, x[15])), add(mul(mul(0.3, mul(x[31], 0.7)), x[32]), mul(0.5, sub(1.0, 0.2))))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	28	-0.139902	-0.134926	aq(0.3, sub(0.4, add(x[21], x[5])))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	29	-0.139385	-0.135717	aq(0.3, aq(x[13], sub(0.7, sub(x[12], aq(0.4, mul(add(x[5], mul(mul(0.1, aq(add(x[10], x[12]), 0.0)), aq(sub(0.2, sub(add(mul(0.5, sub(mul(aq(0.2, 1.0), x[10]), add(x[16], 0.8))), x[16]), x[13])), x[22]))), add(add(add(x[20], sub(mul(sub(add(sub(x[32], add(x[14], 0.7)), 0.9), 0.0), mul(x[12], 0.4)), x[26])), x[36]), 0.9)))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	3	-0.140103	-0.137333	aq(0.3, aq(x[13], sub(x[0], aq(x[13], mul(1.0, add(mul(x[2], 0.0), sub(sub(aq(sub(0.2, sub(aq(0.7, 0.7), x[5])), 0.8), 0.0), sub(0.9, x[11]))))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	4	-0.140919	-0.136707	aq(0.3, aq(x[13], sub(0.9, aq(sub(x[13], x[20]), aq(0.5, aq(aq(aq(0.3, mul(x[15], mul(x[21], 0.5))), x[7]), mul(0.8, aq(aq(0.1, sub(sub(aq(x[15], 0.6), add(0.6, mul(x[19], x[31]))), 0.6)), mul(0.1, 0.0)))))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	5	-0.139786	-0.135922	aq(0.3, aq(x[13], sub(x[22], add(x[12], mul(mul(add(0.0, mul(x[11], aq(aq(aq(aq(add(0.4, sub(0.6, add(sub(0.2, sub(add(mul(sub(sub(aq(add(0.8, mul(x[0], x[12])), aq(mul(aq(aq(0.5, mul(sub(0.0, aq(aq(0.1, 0.3), aq(sub(0.6, x[16]), 0.9))), sub(x[15], 0.1))), 0.6), x[11]), mul(x[11], x[16]))), x[11]), aq(x[23], x[21])), aq(aq(x[23], 0.1), sub(aq(x[30], x[19]), aq(mul(x[19], sub(mul(add(0.9, aq(add(sub(0.2, x[31]), 0.0), 0.3)), x[17]), x[28])), 0.6)))), 0.1), add(x[24], 0.1))), 0.1))), 0.4), mul(0.9, add(mul(x[33], 0.7), add(x[39], 0.9)))), 0.8), 0.4))), 0.8), x[24])))))
